# BLASTP 2.17.0+
# Query: mystery
# RID: 5ECMPHYH014
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 500 hits found
mystery	XP_048119115.1	100.000	31	0	0	1	31	1	31	8.90e-12	66.6
mystery	NXF90997.1	100.000	31	0	0	1	31	1	31	9.02e-12	64.7
mystery	CAF5171029.1	96.774	31	1	0	1	31	1	31	9.03e-12	63.9
mystery	XP_081562307.1	100.000	31	0	0	1	31	1	31	9.06e-12	66.6
mystery	MGH0126798.1	100.000	31	0	0	1	31	1	31	9.12e-12	65.1
mystery	XP_065072343.1	100.000	31	0	0	1	31	1	31	9.21e-12	66.6
mystery	XP_064447563.1	100.000	31	0	0	1	31	1	31	9.21e-12	66.6
mystery	XP_079357178.1	100.000	31	0	0	1	31	1	31	9.37e-12	66.6
mystery	XP_084190448.1	100.000	31	0	0	1	31	1	31	9.37e-12	66.6
mystery	XP_016311191.1	100.000	31	0	0	1	31	1	31	9.45e-12	64.7
mystery	KAL1117803.1	100.000	31	0	0	1	31	1	31	9.46e-12	66.2
mystery	XP_064385588.1	100.000	31	0	0	1	31	1	31	9.57e-12	66.6
mystery	NP_001123916.1	100.000	31	0	0	1	31	1	31	9.57e-12	66.6
mystery	XP_008942176.1	100.000	31	0	0	1	31	1	31	9.76e-12	64.7
mystery	AAB50559.1	100.000	31	0	0	1	31	1	31	9.79e-12	64.7
mystery	KAK9507858.1	100.000	31	0	0	1	31	1	31	9.90e-12	66.2
mystery	KAJ7408653.1	100.000	31	0	0	1	31	1	31	1.01e-11	65.5
mystery	XP_075828839.1	100.000	31	0	0	1	31	1	31	1.04e-11	66.6
mystery	NXR29259.1	100.000	31	0	0	1	31	1	31	1.04e-11	65.5
mystery	XP_066522975.1	100.000	31	0	0	1	31	1	31	1.06e-11	65.9
mystery	CAA25624.1	100.000	31	0	0	1	31	1	31	1.06e-11	64.7
mystery	XP_018608109.1	100.000	31	0	0	1	31	1	31	1.06e-11	65.9
mystery	AAM11563.1	96.774	31	1	0	1	31	1	31	1.07e-11	62.8
mystery	NXP59269.1	100.000	31	0	0	1	31	1	31	1.08e-11	64.3
mystery	CAA42716.1	100.000	31	0	0	1	31	1	31	1.09e-11	64.7
mystery	AAA83021.1	100.000	31	0	0	1	31	1	31	1.10e-11	64.3
mystery	XP_009867639.1	100.000	31	0	0	1	31	1	31	1.11e-11	64.3
mystery	MIC5724363.1	100.000	31	0	0	1	31	1	31	1.11e-11	64.3
mystery	XP_029403733.1	100.000	31	0	0	1	31	1	31	1.11e-11	66.6
mystery	WEL12725.1	100.000	31	0	0	1	31	1	31	1.11e-11	66.6
mystery	XP_021501926.1	100.000	31	0	0	1	31	1	31	1.11e-11	66.6
mystery	NWX75336.1	100.000	31	0	0	1	31	1	31	1.11e-11	64.7
mystery	XP_004441110.1	100.000	31	0	0	1	31	1	31	1.12e-11	66.2
mystery	XP_028809828.1	100.000	31	0	0	1	31	1	31	1.14e-11	65.9
mystery	CAN2018894.1	100.000	31	0	0	1	31	1	31	1.14e-11	64.7
mystery	KAE8593836.1	100.000	31	0	0	1	31	1	31	1.14e-11	66.2
mystery	XP_040184537.1	100.000	31	0	0	1	31	1	31	1.14e-11	64.7
mystery	NWH48773.1	100.000	31	0	0	1	31	1	31	1.15e-11	64.3
mystery	KAE9526139.1	100.000	31	0	0	1	31	1	31	1.16e-11	66.2
mystery	KTF71599.1	100.000	31	0	0	1	31	1	31	1.16e-11	64.7
mystery	AAA36554.1	100.000	31	0	0	1	31	1	31	1.16e-11	64.3
mystery	AAD13953.1	96.774	31	1	0	1	31	1	31	1.18e-11	62.8
mystery	XP_048473346.1	100.000	31	0	0	1	31	1	31	1.19e-11	65.1
mystery	UJY53502.1	100.000	31	0	0	1	31	1	31	1.19e-11	64.7
mystery	XP_043569317.1	100.000	31	0	0	1	31	1	31	1.20e-11	66.6
mystery	CAA35240.1	100.000	31	0	0	1	31	1	31	1.20e-11	64.3
mystery	PIO12064.1	100.000	31	0	0	1	31	1	31	1.20e-11	64.7
mystery	KAM7396484.1	100.000	31	0	0	1	31	1	31	1.22e-11	66.2
mystery	TKS91802.1	100.000	31	0	0	1	31	1	31	1.22e-11	65.5
mystery	XP_057409565.1	100.000	31	0	0	1	31	1	31	1.22e-11	66.2
mystery	XP_016344096.1	100.000	31	0	0	1	31	1	31	1.25e-11	64.7
mystery	QDA95515.1	100.000	31	0	0	1	31	1	31	1.26e-11	64.3
mystery	XP_032895340.1	100.000	31	0	0	1	31	1	31	1.26e-11	66.2
mystery	KAM9321004.1	100.000	31	0	0	1	31	1	31	1.26e-11	66.2
mystery	XP_048217095.1	100.000	31	0	0	1	31	1	31	1.30e-11	66.2
mystery	KAK7891341.1	100.000	31	0	0	1	31	1	31	1.31e-11	65.1
mystery	VCW90904.1	100.000	31	0	0	1	31	1	31	1.31e-11	65.9
mystery	XP_025411681.1	100.000	31	0	0	1	31	1	31	1.32e-11	66.2
mystery	MIC4350246.1	100.000	31	0	0	1	31	1	31	1.32e-11	65.9
mystery	XP_068704240.1	100.000	31	0	0	1	31	1	31	1.33e-11	66.2
mystery	KAK4881395.1	100.000	31	0	0	1	31	1	31	1.33e-11	65.5
mystery	CAB1313693.1	100.000	31	0	0	1	31	1	31	1.33e-11	66.2
mystery	RXG74049.1	100.000	31	0	0	1	31	1	31	1.36e-11	66.2
mystery	XP_037694692.1	100.000	31	0	0	1	31	1	31	1.36e-11	65.9
mystery	XP_004695143.1	100.000	31	0	0	1	31	1	31	1.36e-11	65.9
mystery	XP_079270697.1	100.000	31	0	0	1	31	1	31	1.36e-11	65.9
mystery	XP_017899044.1	100.000	31	0	0	1	31	1	31	1.36e-11	65.9
mystery	XP_055156991.1	100.000	31	0	0	1	31	1	31	1.37e-11	66.2
mystery	XP_069760262.1	100.000	31	0	0	1	31	1	31	1.38e-11	65.1
mystery	KAM8814496.1	100.000	31	0	0	1	31	1	31	1.39e-11	65.9
mystery	KAN7322967.1	100.000	31	0	0	1	31	1	31	1.39e-11	65.9
mystery	KAG7505687.1	100.000	31	0	0	1	31	1	31	1.40e-11	65.5
mystery	GBP06571.1	100.000	31	0	0	1	31	1	31	1.41e-11	65.1
mystery	XP_040975948.1	100.000	31	0	0	1	31	1	31	1.42e-11	65.5
mystery	XP_085357431.1	100.000	31	0	0	1	31	1	31	1.43e-11	66.2
mystery	XP_053194303.1	100.000	31	0	0	1	31	1	31	1.43e-11	65.5
mystery	KAG8450856.1	100.000	31	0	0	1	31	1	31	1.45e-11	65.5
mystery	XP_042351351.1	100.000	31	0	0	1	31	1	31	1.45e-11	65.5
mystery	MGH0140121.1	100.000	31	0	0	1	31	1	31	1.46e-11	64.7
mystery	MED6273461.1	100.000	31	0	0	1	31	1	31	1.49e-11	65.9
mystery	EDM11989.1	100.000	31	0	0	1	31	1	31	1.50e-11	64.7
mystery	KAG7265512.1	100.000	31	0	0	1	31	1	31	1.50e-11	65.9
mystery	KAM7372160.1	100.000	31	0	0	1	31	1	31	1.51e-11	65.5
mystery	NWZ74232.1	100.000	31	0	0	1	31	1	31	1.51e-11	65.5
mystery	CAO2599457.1	100.000	31	0	0	1	31	1	31	1.52e-11	65.1
mystery	XP_037243564.1	100.000	31	0	0	1	31	1	31	1.52e-11	65.9
mystery	XP_062294304.1	100.000	31	0	0	1	31	1	31	1.53e-11	65.5
mystery	XP_055508794.1	100.000	31	0	0	1	31	1	31	1.55e-11	66.2
mystery	XP_071073977.1	100.000	31	0	0	1	31	1	31	1.55e-11	65.9
mystery	XP_067358235.1	100.000	31	0	0	1	31	1	31	1.57e-11	65.5
mystery	AKI70353.1	100.000	31	0	0	1	31	1	31	1.58e-11	65.9
mystery	XP_006877047.1	100.000	31	0	0	1	31	1	31	1.58e-11	65.9
mystery	CAR4112667.1	100.000	31	0	0	1	31	1	31	1.59e-11	66.2
mystery	XP_028399623.1	100.000	31	0	0	1	31	1	31	1.59e-11	66.2
mystery	CAO2583851.1	100.000	31	0	0	1	31	1	31	1.59e-11	65.5
mystery	KAK2101810.1	100.000	31	0	0	1	31	62	92	1.60e-11	65.5
mystery	XP_001625014.1	100.000	31	0	0	1	31	1	31	1.60e-11	66.2
mystery	XP_004278152.1	100.000	31	0	0	1	31	1	31	1.60e-11	65.9
mystery	KAN3575218.1	100.000	31	0	0	1	31	1	31	1.60e-11	65.9
mystery	CAL0273183.1	100.000	31	0	0	1	31	1	31	1.61e-11	65.5
mystery	XP_067143764.1	100.000	31	0	0	1	31	1	31	1.62e-11	66.2
mystery	XP_070532679.1	100.000	31	0	0	1	31	1	31	1.62e-11	66.2
mystery	KAN1061660.1	100.000	31	0	0	1	31	1	31	1.63e-11	65.5
mystery	KAN1060561.1	100.000	31	0	0	1	31	1	31	1.63e-11	65.5
mystery	XP_036151476.1	100.000	31	0	0	1	31	1	31	1.63e-11	65.9
mystery	UBF41787.1	96.774	31	1	0	1	31	1	31	1.65e-11	62.4
mystery	XP_049930336.1	100.000	31	0	0	1	31	1	31	1.65e-11	65.5
mystery	XP_080095900.1	100.000	31	0	0	1	31	1	31	1.65e-11	66.2
mystery	KAF5905549.1	100.000	31	0	0	1	31	1	31	1.65e-11	65.5
mystery	CAO2607166.1	100.000	31	0	0	1	31	1	31	1.65e-11	65.1
mystery	KAL7868152.1	100.000	31	0	0	1	31	1	31	1.66e-11	66.2
mystery	XP_054580893.1	100.000	31	0	0	1	31	1	31	1.68e-11	65.9
mystery	KAJ1066187.1	100.000	31	0	0	1	31	2	32	1.68e-11	65.5
mystery	KAL6474098.1	100.000	31	0	0	1	31	1	31	1.70e-11	65.9
mystery	WVW90657.1	96.774	31	1	0	1	31	1	31	1.70e-11	62.4
mystery	XP_039366106.1	100.000	31	0	0	1	31	1	31	1.72e-11	65.5
mystery	XP_054242726.1	100.000	31	0	0	1	31	1	31	1.72e-11	65.9
mystery	KAK7602609.1	100.000	31	0	0	1	31	1	31	1.73e-11	65.9
mystery	NP_001273999.1	100.000	31	0	0	1	31	1	31	1.74e-11	65.9
mystery	XP_048298194.1	100.000	31	0	0	1	31	1	31	1.75e-11	65.5
mystery	MEE6477453.1	100.000	31	0	0	1	31	1	31	1.75e-11	65.5
mystery	XP_059843688.1	100.000	31	0	0	1	31	1	31	1.76e-11	65.9
mystery	XP_084763229.1	100.000	31	0	0	1	31	1	31	1.76e-11	65.9
mystery	KAL5479534.1	100.000	31	0	0	1	31	1	31	1.76e-11	65.9
mystery	XP_063757095.1	100.000	31	0	0	1	31	1	31	1.77e-11	65.5
mystery	MEQ2220372.1	100.000	31	0	0	1	31	1	31	1.78e-11	65.5
mystery	CAH1977414.1	100.000	31	0	0	1	31	1	31	1.79e-11	65.1
mystery	KAK2081147.1	100.000	31	0	0	1	31	1	31	1.79e-11	65.9
mystery	XP_024911977.1	100.000	31	0	0	1	31	1	31	1.79e-11	65.1
mystery	KAF5903903.1	100.000	31	0	0	1	31	1	31	1.80e-11	65.1
mystery	XP_045872045.1	100.000	31	0	0	1	31	1	31	1.80e-11	65.5
mystery	GAA6078191.1	100.000	31	0	0	1	31	1	31	1.81e-11	65.5
mystery	KAL7858390.1	100.000	31	0	0	1	31	1	31	1.81e-11	65.9
mystery	XP_076069832.1	100.000	31	0	0	1	31	1	31	1.81e-11	65.9
mystery	XP_079644339.1	100.000	31	0	0	1	31	1	31	1.81e-11	65.5
mystery	AAK56963.1	96.774	31	1	0	1	31	1	31	1.82e-11	62.4
mystery	XP_030741544.1	100.000	31	0	0	1	31	1	31	1.82e-11	65.5
mystery	XP_040111410.1	100.000	31	0	0	1	31	1	31	1.82e-11	65.5
mystery	CAG9566320.1	100.000	31	0	0	1	31	1	31	1.84e-11	65.1
mystery	XP_018620055.1	100.000	31	0	0	1	31	1	31	1.84e-11	65.9
mystery	XP_028809827.1	100.000	31	0	0	1	31	1	31	1.84e-11	65.9
mystery	XP_043915116.1	100.000	31	0	0	1	31	1	31	1.84e-11	65.1
mystery	EGV97861.1	100.000	31	0	0	1	31	1	31	1.84e-11	65.5
mystery	KAM8891866.1	100.000	31	0	0	1	31	1	31	1.85e-11	65.5
mystery	NXY45811.1	100.000	31	0	0	1	31	1	31	1.85e-11	65.9
mystery	XP_012496420.1	100.000	31	0	0	1	31	1	31	1.85e-11	65.1
mystery	XP_046763604.1	100.000	31	0	0	1	31	1	31	1.85e-11	65.1
mystery	XP_051001587.1	100.000	31	0	0	1	31	1	31	1.85e-11	65.5
mystery	XP_052517812.1	100.000	31	0	0	1	31	1	31	1.86e-11	65.5
mystery	AKI70352.1	100.000	31	0	0	1	31	1	31	1.86e-11	65.5
mystery	CAD7400177.1	100.000	31	0	0	1	31	1	31	1.86e-11	65.5
mystery	KAN0995743.1	100.000	31	0	0	1	31	1	31	1.87e-11	65.5
mystery	XP_067953392.1	100.000	31	0	0	1	31	1	31	1.87e-11	65.9
mystery	XP_054037020.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	XP_058924912.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	XP_059960338.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	NP_789765.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	XP_029770877.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	XP_055271103.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	XP_081392276.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	KAL2805559.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.5
mystery	NWS44095.1	100.000	31	0	0	1	31	1	31	1.88e-11	65.9
mystery	XP_025257003.1	100.000	31	0	0	1	31	1	31	1.89e-11	65.5
mystery	CAL0251815.1	100.000	31	0	0	1	31	1	31	1.89e-11	65.1
mystery	KAL7985403.1	100.000	31	0	0	1	31	1	31	1.89e-11	65.5
mystery	XP_076861721.1	100.000	31	0	0	1	31	1	31	1.91e-11	65.5
mystery	XP_030070378.1	100.000	31	0	0	1	31	1	31	1.91e-11	65.1
mystery	XP_047404320.1	100.000	31	0	0	1	31	1	31	1.91e-11	65.5
mystery	XP_072348630.1	100.000	31	0	0	1	31	1	31	1.92e-11	65.5
mystery	9PU8_A	100.000	31	0	0	1	31	2	32	1.92e-11	65.5
mystery	XP_025922636.1	100.000	31	0	0	1	31	1	31	1.94e-11	65.1
mystery	9GLW_A	100.000	31	0	0	1	31	3	33	1.94e-11	65.5
mystery	XP_023510506.1	100.000	31	0	0	1	31	1	31	1.95e-11	65.5
mystery	XP_011788593.1	100.000	31	0	0	1	31	34	64	1.95e-11	65.5
mystery	XP_020898624.1	100.000	31	0	0	1	31	1	31	1.96e-11	65.9
mystery	2CE2_X	100.000	31	0	0	1	31	1	31	1.96e-11	65.5
mystery	XP_072322247.1	100.000	31	0	0	1	31	1	31	1.97e-11	65.1
mystery	1XJ0_A	100.000	31	0	0	1	31	1	31	1.98e-11	65.5
mystery	CAD7662354.1	100.000	31	0	0	1	31	9	39	1.99e-11	65.5
mystery	XP_016325082.1	100.000	31	0	0	1	31	1	31	2.00e-11	65.5
mystery	XP_046893518.1	100.000	31	0	0	1	31	1	31	2.00e-11	65.5
mystery	AHY86282.1	100.000	31	0	0	1	31	1	31	2.01e-11	65.1
mystery	XP_009571372.1	100.000	31	0	0	1	31	1	31	2.02e-11	64.7
mystery	1XCM_A	100.000	31	0	0	1	31	1	31	2.02e-11	65.5
mystery	EPQ16351.1	100.000	31	0	0	1	31	1	31	2.03e-11	65.1
mystery	9BG9_A	100.000	31	0	0	1	31	2	32	2.03e-11	65.5
mystery	XP_024911976.1	100.000	31	0	0	1	31	1	31	2.03e-11	65.1
mystery	CAB4018021.1	100.000	31	0	0	1	31	1	31	2.04e-11	65.9
mystery	XP_046860537.1	100.000	31	0	0	1	31	1	31	2.04e-11	65.9
mystery	XP_036876316.1	100.000	31	0	0	1	31	1	31	2.05e-11	65.5
mystery	ELV12617.1	100.000	31	0	0	1	31	1	31	2.05e-11	65.9
mystery	5WDP_A	100.000	31	0	0	1	31	1	31	2.05e-11	65.5
mystery	2CLD_X	100.000	31	0	0	1	31	1	31	2.05e-11	65.5
mystery	CAR4096871.1	100.000	31	0	0	1	31	1	31	2.06e-11	65.1
mystery	XP_012880553.1	100.000	31	0	0	1	31	1	31	2.06e-11	65.5
mystery	KAN7623790.1	100.000	31	0	0	1	31	1	31	2.07e-11	65.5
mystery	XP_040450106.1	100.000	31	0	0	1	31	1	31	2.08e-11	65.5
mystery	XP_067914969.1	100.000	31	0	0	1	31	1	31	2.08e-11	65.9
mystery	XP_064888430.1	100.000	31	0	0	1	31	1	31	2.10e-11	65.5
mystery	XP_072336682.1	100.000	31	0	0	1	31	1	31	2.10e-11	65.1
mystery	XP_010187734.1	100.000	31	0	0	1	31	1	31	2.10e-11	65.1
mystery	7L0F_A	100.000	31	0	0	1	31	2	32	2.11e-11	65.5
mystery	XP_055050250.1	100.000	31	0	0	1	31	1	31	2.11e-11	65.9
mystery	XP_036731710.1	100.000	31	0	0	1	31	1	31	2.11e-11	65.5
mystery	4XVQ_A	100.000	31	0	0	1	31	1	31	2.12e-11	65.5
mystery	XP_029436565.1	100.000	31	0	0	1	31	1	31	2.12e-11	65.9
mystery	XP_029377909.1	100.000	31	0	0	1	31	1	31	2.13e-11	65.5
mystery	NP_001229276.1	100.000	31	0	0	1	31	1	31	2.14e-11	65.5
mystery	XP_020938213.1	100.000	31	0	0	1	31	1	31	2.14e-11	65.5
mystery	XP_069326515.1	100.000	31	0	0	1	31	1	31	2.14e-11	65.5
mystery	1NVV_Q	100.000	31	0	0	1	31	1	31	2.14e-11	65.5
mystery	2RGD_A	100.000	31	0	0	1	31	1	31	2.16e-11	65.5
mystery	KAE8622864.1	100.000	31	0	0	1	31	1	31	2.17e-11	65.1
mystery	9PUL_A	100.000	31	0	0	1	31	3	33	2.17e-11	65.5
mystery	XP_065129209.1	100.000	31	0	0	1	31	1	31	2.18e-11	65.9
mystery	121P_A	100.000	31	0	0	1	31	1	31	2.19e-11	65.5
mystery	XP_051898934.1	100.000	31	0	0	1	31	1	31	2.19e-11	65.5
mystery	XP_028671431.1	100.000	31	0	0	1	31	1	31	2.20e-11	65.9
mystery	XP_079223055.1	100.000	31	0	0	1	31	1	31	2.21e-11	65.9
mystery	XP_035511102.1	100.000	31	0	0	1	31	1	31	2.21e-11	65.9
mystery	XP_056607982.1	100.000	31	0	0	1	31	1	31	2.21e-11	65.9
mystery	XP_005807049.1	100.000	31	0	0	1	31	1	31	2.21e-11	65.9
mystery	2RGC_A	100.000	31	0	0	1	31	1	31	2.21e-11	65.5
mystery	KAJ7329264.1	100.000	31	0	0	1	31	22	52	2.21e-11	65.1
mystery	1AA9_A	100.000	31	0	0	1	31	1	31	2.22e-11	65.5
mystery	7VV8_A	100.000	31	0	0	1	31	2	32	2.23e-11	65.5
mystery	XP_082186503.1	100.000	31	0	0	1	31	1	31	2.23e-11	65.1
mystery	XP_042351350.1	100.000	31	0	0	1	31	1	31	2.23e-11	65.9
mystery	XP_071330115.1	100.000	31	0	0	1	31	1	31	2.23e-11	65.9
mystery	7VV9_A	100.000	31	0	0	1	31	1	31	2.23e-11	65.5
mystery	XP_061016380.1	100.000	31	0	0	1	31	1	31	2.23e-11	65.5
mystery	3V4F_A	100.000	31	0	0	1	31	1	31	2.23e-11	65.5
mystery	7JIF_A	100.000	31	0	0	1	31	1	31	2.23e-11	65.5
mystery	2RGB_A	100.000	31	0	0	1	31	1	31	2.23e-11	65.5
mystery	9Z5W_A	100.000	31	0	0	1	31	4	34	2.24e-11	65.5
mystery	XP_040917602.1	100.000	31	0	0	1	31	1	31	2.25e-11	65.9
mystery	XP_032443464.1	100.000	31	0	0	1	31	1	31	2.25e-11	65.9
mystery	XP_019665745.1	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	9BG3_A	100.000	31	0	0	1	31	2	32	2.26e-11	65.5
mystery	2RGA_A	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	XP_013371919.1	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	4XVR_A	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	1IAQ_A	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	7OGD_A	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	3K9L_A	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	XP_079270696.1	100.000	31	0	0	1	31	1	31	2.26e-11	65.5
mystery	XP_004071559.1	100.000	31	0	0	1	31	1	31	2.26e-11	65.9
mystery	EFN88166.1	100.000	31	0	0	1	31	1	31	2.27e-11	65.1
mystery	KAM6965826.1	100.000	31	0	0	1	31	1	31	2.28e-11	65.9
mystery	9BGD_A	100.000	31	0	0	1	31	2	32	2.28e-11	65.5
mystery	5UHV_A	100.000	31	0	0	1	31	1	31	2.28e-11	65.5
mystery	XP_064816412.1	100.000	31	0	0	1	31	1	31	2.29e-11	65.1
mystery	9BAI_B	100.000	31	0	0	1	31	1	31	2.29e-11	65.5
mystery	3I3S_R	100.000	31	0	0	1	31	1	31	2.31e-11	65.5
mystery	221P_A	100.000	31	0	0	1	31	1	31	2.31e-11	65.5
mystery	8CNN_A	100.000	31	0	0	1	31	1	31	2.31e-11	65.5
mystery	XP_024127961.1	100.000	31	0	0	1	31	1	31	2.31e-11	65.9
mystery	CAL1278529.1	100.000	31	0	0	1	31	1	31	2.32e-11	65.5
mystery	XP_078047768.1	100.000	31	0	0	1	31	1	31	2.33e-11	65.1
mystery	9BG0_A	100.000	31	0	0	1	31	2	32	2.33e-11	65.5
mystery	7JIH_A	100.000	31	0	0	1	31	1	31	2.33e-11	65.5
mystery	7JHP_A	100.000	31	0	0	1	31	1	31	2.33e-11	65.5
